"ID";"LuchthavensHerkomstBestemming";"Perioden";"TotaalAantalPassagiers_1";"PassagiersAangekomenInNederland_2";"PassagiersVertrokkenUitNederland_3"
"8247";"A043385";"2020JJ00";"       .";"       .";"       ."
"8248";"A043385";"2021JJ00";"       .";"       .";"       ."
"8249";"A043385";"2022JJ00";"   90328";"   46762";"   43566"
"8250";"A043386";"1998JJ00";"";"       .";""
"8251";"A043386";"1999JJ00";"";"       .";""
"8252";"A043386";"2000JJ00";"";"       .";""
"8253";"A043386";"2001JJ00";"";"       .";""
"8254";"A043386";"2002JJ00";"";"       .";""
"8255";"A043386";"2003JJ00";"       .";"       .";"       ."
"8256";"A043386";"2004JJ00";"";"       .";""
"8257";"A043386";"2005JJ00";"";"       .";""
"8258";"A043386";"2006JJ00";"";"       .";""
"8259";"A043386";"2007JJ00";"";"       .";""
"8260";"A043386";"2008JJ00";"";"       .";""
"8261";"A043386";"2009JJ00";"";"       .";""
"8262";"A043386";"2010JJ00";"";"       .";""
"8263";"A043386";"2011JJ00";"";"       .";""
"8264";"A043386";"2012JJ00";"";"       .";""
"8265";"A043386";"2013JJ00";"";"       .";""
"8266";"A043386";"2014JJ00";"";"       .";""
"8267";"A043386";"2015JJ00";"";"       .";""
"8268";"A043386";"2016JJ00";"";"       .";""
"8269";"A043386";"2017JJ00";"";"       .";""
"8270";"A043386";"2018JJ00";"";"       .";""
"8271";"A043386";"2019JJ00";"";"       .";""
"8272";"A043386";"2020JJ00";"";"       .";""
"8273";"A043386";"2021JJ00";"";"       .";""
"8274";"A043386";"2022JJ00";"";"       .";""
"8275";"A043387";"1998JJ00";"       .";"       .";"       ."
"8276";"A043387";"1999JJ00";"       .";"       .";"       ."
"8277";"A043387";"2000JJ00";"       .";"       .";"       ."
"8278";"A043387";"2001JJ00";"       .";"       .";"       ."
"8279";"A043387";"2002JJ00";"";"       .";""
"8280";"A043387";"2003JJ00";"";"       .";""
"8281";"A043387";"2004JJ00";"       .";"       .";"       ."
"8282";"A043387";"2005JJ00";"       .";"       .";"       ."
"8283";"A043387";"2006JJ00";"";"       .";""
"8284";"A043387";"2007JJ00";"";"       .";""
"8285";"A043387";"2008JJ00";"";"       .";""
"8286";"A043387";"2009JJ00";"       .";"       .";"       ."
"8287";"A043387";"2010JJ00";"       .";"       .";"       ."
"8288";"A043387";"2011JJ00";"";"       .";""
"8289";"A043387";"2012JJ00";"       .";"       .";"       ."
"8290";"A043387";"2013JJ00";"";"       .";""
"8291";"A043387";"2014JJ00";"";"       .";""
"8292";"A043387";"2015JJ00";"";"       .";""
"8293";"A043387";"2016JJ00";"";"       .";""
"8294";"A043387";"2017JJ00";"";"       .";""
"8295";"A043387";"2018JJ00";"";"       .";""
"8296";"A043387";"2019JJ00";"";"       .";""
"8297";"A043387";"2020JJ00";"";"       .";""
"8298";"A043387";"2021JJ00";"";"       .";""
"8299";"A043387";"2022JJ00";"";"       .";""
"8300";"A043388";"1998JJ00";"       .";"       .";"       ."
"8301";"A043388";"1999JJ00";"       .";"       .";"       ."
"8302";"A043388";"2000JJ00";"       .";"       .";"       ."
"8303";"A043388";"2001JJ00";"       .";"       .";"       ."
"8304";"A043388";"2002JJ00";"";"       .";""
"8305";"A043388";"2003JJ00";"       .";"       .";"       ."
"8306";"A043388";"2004JJ00";"       .";"       .";"       ."
"8307";"A043388";"2005JJ00";"       .";"       .";"       ."
"8308";"A043388";"2006JJ00";"       .";"       .";"       ."
"8309";"A043388";"2007JJ00";"";"       .";""
"8310";"A043388";"2008JJ00";"";"       .";""
"8311";"A043388";"2009JJ00";"       .";"       .";"       ."
"8312";"A043388";"2010JJ00";"       .";"       .";"       ."
"8313";"A043388";"2011JJ00";"       .";"       .";"       ."
"8314";"A043388";"2012JJ00";"";"       .";""
"8315";"A043388";"2013JJ00";"       .";"       .";"       ."
"8316";"A043388";"2014JJ00";"       .";"       .";"       ."
"8317";"A043388";"2015JJ00";"       .";"       .";"       ."
"8318";"A043388";"2016JJ00";"       .";"       .";"       ."
"8319";"A043388";"2017JJ00";"       .";"       .";"       ."
"8320";"A043388";"2018JJ00";"       .";"       .";"       ."
"8321";"A043388";"2019JJ00";"       .";"       .";"       ."
"8322";"A043388";"2020JJ00";"       .";"       .";"       ."
"8323";"A043388";"2021JJ00";"       .";"       .";"       ."
"8324";"A043388";"2022JJ00";"       .";"       .";"       ."
"8325";"A043389";"1998JJ00";"  161579";"   81717";"   79862"
"8326";"A043389";"1999JJ00";"  168569";"   85567";"   83002"
"8327";"A043389";"2000JJ00";"  173252";"   85988";"   87264"
"8328";"A043389";"2001JJ00";"  148377";"   74887";"   73490"
"8329";"A043389";"2002JJ00";"  143085";"   72397";"   70688"
"8330";"A043389";"2003JJ00";"  122420";"   61620";"   60800"
"8331";"A043389";"2004JJ00";"  130294";"   66025";"   64269"
"8332";"A043389";"2005JJ00";"  141891";"   71595";"   70296"
"8333";"A043389";"2006JJ00";"  136736";"   68431";"   68305"
"8334";"A043389";"2007JJ00";"  141988";"   72025";"   69963"
"8335";"A043389";"2008JJ00";"  154840";"   80162";"   74678"
"8336";"A043389";"2009JJ00";"  162608";"   83648";"   78960"
"8337";"A043389";"2010JJ00";"  173392";"   88877";"   84515"
"8338";"A043389";"2011JJ00";"  184889";"   94120";"   90769"
"8339";"A043389";"2012JJ00";"  182250";"   92669";"   89581"
"8340";"A043389";"2013JJ00";"  171313";"   86656";"   84657"
"8341";"A043389";"2014JJ00";"  184953";"   95284";"   89669"
"8342";"A043389";"2015JJ00";"  202921";"  104066";"   98855"
"8343";"A043389";"2016JJ00";"  227127";"  118378";"  108749"
"8344";"A043389";"2017JJ00";"  234599";"  121627";"  112972"
"8345";"A043389";"2018JJ00";"  254401";"  132245";"  122156"
"8346";"A043389";"2019JJ00";"  256985";"  133125";"  123860"
"8347";"A043389";"2020JJ00";"   87791";"   44248";"   43543"
"8348";"A043389";"2021JJ00";"  111664";"   56943";"   54721"
"8349";"A043389";"2022JJ00";"  172284";"   89847";"   82437"
"8350";"A043390";"1998JJ00";"";"       .";""
"8351";"A043390";"1999JJ00";"";"       .";""
"8352";"A043390";"2000JJ00";"";"       .";""
"8353";"A043390";"2001JJ00";"";"       .";""
"8354";"A043390";"2002JJ00";"";"       .";""
"8355";"A043390";"2003JJ00";"";"       .";""
"8356";"A043390";"2004JJ00";"";"       .";""
"8357";"A043390";"2005JJ00";"";"       .";""
"8358";"A043390";"2006JJ00";"       .";"       .";"       ."
"8359";"A043390";"2007JJ00";"";"       .";""
"8360";"A043390";"2008JJ00";"";"       .";""
"8361";"A043390";"2009JJ00";"";"       .";""
"8362";"A043390";"2010JJ00";"";"       .";""
"8363";"A043390";"2011JJ00";"";"       .";""
"8364";"A043390";"2012JJ00";"";"       .";""
"8365";"A043390";"2013JJ00";"";"       .";""
"8366";"A043390";"2014JJ00";"";"       .";""
"8367";"A043390";"2015JJ00";"";"       .";""
"8368";"A043390";"2016JJ00";"";"       .";""
"8369";"A043390";"2017JJ00";"";"       .";""
"8370";"A043390";"2018JJ00";"";"       .";""
"8371";"A043390";"2019JJ00";"";"       .";""
"8372";"A043390";"2020JJ00";"";"       .";""
"8373";"A043390";"2021JJ00";"";"       .";""
"8374";"A043390";"2022JJ00";"";"       .";""
"8375";"A043391";"1998JJ00";"";"       .";""
"8376";"A043391";"1999JJ00";"";"       .";""
"8377";"A043391";"2000JJ00";"";"       .";""
"8378";"A043391";"2001JJ00";"       .";"       .";"       ."
"8379";"A043391";"2002JJ00";"       .";"       .";"       ."
"8380";"A043391";"2003JJ00";"";"       .";""
"8381";"A043391";"2004JJ00";"";"       .";""
"8382";"A043391";"2005JJ00";"";"       .";""
"8383";"A043391";"2006JJ00";"";"       .";""
"8384";"A043391";"2007JJ00";"";"       .";""
"8385";"A043391";"2008JJ00";"";"       .";""
"8386";"A043391";"2009JJ00";"";"       .";""
"8387";"A043391";"2010JJ00";"";"       .";""
"8388";"A043391";"2011JJ00";"       .";"       .";"       ."
"8389";"A043391";"2012JJ00";"";"       .";""
"8390";"A043391";"2013JJ00";"";"       .";""
"8391";"A043391";"2014JJ00";"";"       .";""
"8392";"A043391";"2015JJ00";"";"       .";""
"8393";"A043391";"2016JJ00";"";"       .";""
"8394";"A043391";"2017JJ00";"";"       .";""
"8395";"A043391";"2018JJ00";"";"       .";""
"8396";"A043391";"2019JJ00";"";"       .";""
"8397";"A043391";"2020JJ00";"";"       .";""
"8398";"A043391";"2021JJ00";"       .";"       .";"       ."
"8399";"A043391";"2022JJ00";"";"       .";""
"8400";"A043392";"1998JJ00";"";"       .";""
"8401";"A043392";"1999JJ00";"";"       .";""
"8402";"A043392";"2000JJ00";"";"       .";""
"8403";"A043392";"2001JJ00";"       .";"       .";"       ."
"8404";"A043392";"2002JJ00";"       .";"       .";"       ."
"8405";"A043392";"2003JJ00";"";"       .";""
"8406";"A043392";"2004JJ00";"       .";"       .";"       ."
"8407";"A043392";"2005JJ00";"";"       .";""
"8408";"A043392";"2006JJ00";"       .";"       .";"       ."
"8409";"A043392";"2007JJ00";"       .";"       .";"       ."
"8410";"A043392";"2008JJ00";"";"       .";""
"8411";"A043392";"2009JJ00";"";"       .";""
"8412";"A043392";"2010JJ00";"       .";"       .";"       ."
"8413";"A043392";"2011JJ00";"";"       .";""
"8414";"A043392";"2012JJ00";"";"       .";""
"8415";"A043392";"2013JJ00";"";"       .";""
"8416";"A043392";"2014JJ00";"";"       .";""
"8417";"A043392";"2015JJ00";"       .";"       .";"       ."
"8418";"A043392";"2016JJ00";"";"       .";""
"8419";"A043392";"2017JJ00";"";"       .";""
"8420";"A043392";"2018JJ00";"";"       .";""
"8421";"A043392";"2019JJ00";"";"       .";""
"8422";"A043392";"2020JJ00";"";"       .";""
"8423";"A043392";"2021JJ00";"";"       .";""
"8424";"A043392";"2022JJ00";"";"       .";""
"8425";"A043393";"1998JJ00";"  475945";"  227626";"  248319"
"8426";"A043393";"1999JJ00";"  559651";"  273268";"  286383"
"8427";"A043393";"2000JJ00";"  651954";"  319892";"  332062"
"8428";"A043393";"2001JJ00";"  635347";"  313468";"  321879"
"8429";"A043393";"2002JJ00";"  573609";"  282750";"  290859"
"8430";"A043393";"2003JJ00";"  549798";"  269980";"  279818"
"8431";"A043393";"2004JJ00";"  566077";"  277764";"  288313"
"8432";"A043393";"2005JJ00";"  535206";"  262375";"  272831"
"8433";"A043393";"2006JJ00";"  579245";"  286071";"  293174"
"8434";"A043393";"2007JJ00";"  606801";"  302771";"  304030"
"8435";"A043393";"2008JJ00";"  593544";"  296802";"  296742"
"8436";"A043393";"2009JJ00";"  570094";"  280151";"  289943"
"8437";"A043393";"2010JJ00";"  567181";"  281706";"  285475"
"8438";"A043393";"2011JJ00";"  696862";"  344165";"  352697"
"8439";"A043393";"2012JJ00";"  706106";"  350950";"  355156"
"8440";"A043393";"2013JJ00";"  717143";"  352123";"  365020"
"8441";"A043393";"2014JJ00";"  753623";"  370966";"  382657"
"8442";"A043393";"2015JJ00";"  799450";"  393675";"  405775"
"8443";"A043393";"2016JJ00";"  817512";"  404199";"  413313"
"8444";"A043393";"2017JJ00";"  842339";"  416286";"  426053"
"8445";"A043393";"2018JJ00";"  864908";"  428451";"  436457"
"8446";"A043393";"2019JJ00";"  882456";"  435052";"  447404"
"8447";"A043393";"2020JJ00";"  239812";"  114072";"  125740"
"8448";"A043393";"2021JJ00";"  206870";"  100709";"  106161"
"8449";"A043393";"2022JJ00";"  505429";"  247240";"  258189"
"8450";"A043394";"1998JJ00";"";"       .";""
"8451";"A043394";"1999JJ00";"";"       .";""
"8452";"A043394";"2000JJ00";"       .";"       .";"       ."
"8453";"A043394";"2001JJ00";"";"       .";""
"8454";"A043394";"2002JJ00";"";"       .";""
"8455";"A043394";"2003JJ00";"";"       .";""
"8456";"A043394";"2004JJ00";"";"       .";""
"8457";"A043394";"2005JJ00";"";"       .";""
"8458";"A043394";"2006JJ00";"       .";"       .";"       ."
"8459";"A043394";"2007JJ00";"";"       .";""
"8460";"A043394";"2008JJ00";"";"       .";""
"8461";"A043394";"2009JJ00";"";"       .";""
"8462";"A043394";"2010JJ00";"";"       .";""
"8463";"A043394";"2011JJ00";"";"       .";""
"8464";"A043394";"2012JJ00";"";"       .";""
"8465";"A043394";"2013JJ00";"";"       .";""
"8466";"A043394";"2014JJ00";"";"       .";""
"8467";"A043394";"2015JJ00";"";"       .";""
"8468";"A043394";"2016JJ00";"";"       .";""
"8469";"A043394";"2017JJ00";"";"       .";""
"8470";"A043394";"2018JJ00";"";"       .";""
"8471";"A043394";"2019JJ00";"";"       .";""
"8472";"A043394";"2020JJ00";"";"       .";""
"8473";"A043394";"2021JJ00";"";"       .";""
"8474";"A043394";"2022JJ00";"";"       .";""
"8475";"A043395";"1998JJ00";"";"       .";""
"8476";"A043395";"1999JJ00";"";"       .";""
"8477";"A043395";"2000JJ00";"";"       .";""
"8478";"A043395";"2001JJ00";"";"       .";""
"8479";"A043395";"2002JJ00";"";"       .";""
"8480";"A043395";"2003JJ00";"";"       .";""
"8481";"A043395";"2004JJ00";"";"       .";""
"8482";"A043395";"2005JJ00";"";"       .";""
"8483";"A043395";"2006JJ00";"";"       .";""
"8484";"A043395";"2007JJ00";"";"       .";""
"8485";"A043395";"2008JJ00";"       .";"       .";"       ."
"8486";"A043395";"2009JJ00";"       .";"       .";"       ."
"8487";"A043395";"2010JJ00";"       .";"       .";"       ."
"8488";"A043395";"2011JJ00";"";"       .";""
"8489";"A043395";"2012JJ00";"       .";"       .";"       ."
"8490";"A043395";"2013JJ00";"";"       .";""
"8491";"A043395";"2014JJ00";"";"       .";""
"8492";"A043395";"2015JJ00";"";"       .";""
"8493";"A043395";"2016JJ00";"";"       .";""
"8494";"A043395";"2017JJ00";"";"       .";""
"8495";"A043395";"2018JJ00";"";"       .";""
"8496";"A043395";"2019JJ00";"";"       .";""
"8497";"A043395";"2020JJ00";"";"       .";""
"8498";"A043395";"2021JJ00";"";"       .";""
"8499";"A043395";"2022JJ00";"";"       .";""
"8500";"A043396";"1998JJ00";"";"       .";""
"8501";"A043396";"1999JJ00";"";"       .";""
"8502";"A043396";"2000JJ00";"";"       .";""
"8503";"A043396";"2001JJ00";"";"       .";""
"8504";"A043396";"2002JJ00";"";"       .";""
"8505";"A043396";"2003JJ00";"";"       .";""
"8506";"A043396";"2004JJ00";"";"       .";""
"8507";"A043396";"2005JJ00";"";"       .";""
"8508";"A043396";"2006JJ00";"";"       .";""
"8509";"A043396";"2007JJ00";"";"       .";""
"8510";"A043396";"2008JJ00";"";"       .";""
"8511";"A043396";"2009JJ00";"";"       .";""
"8512";"A043396";"2010JJ00";"";"       .";""
"8513";"A043396";"2011JJ00";"";"       .";""
"8514";"A043396";"2012JJ00";"";"       .";""
"8515";"A043396";"2013JJ00";"";"       .";""
"8516";"A043396";"2014JJ00";"";"       .";""
"8517";"A043396";"2015JJ00";"       .";"       .";"       ."
"8518";"A043396";"2016JJ00";"";"       .";""
"8519";"A043396";"2017JJ00";"";"       .";""
"8520";"A043396";"2018JJ00";"";"       .";""
"8521";"A043396";"2019JJ00";"";"       .";""
"8522";"A043396";"2020JJ00";"       .";"       .";"       ."
"8523";"A043396";"2021JJ00";"";"       .";""
"8524";"A043396";"2022JJ00";"";"       .";""
"8525";"A043397";"1998JJ00";"  239937";"  119163";"  120774"
"8526";"A043397";"1999JJ00";"  231580";"  115189";"  116391"
"8527";"A043397";"2000JJ00";"  237845";"  118388";"  119457"
"8528";"A043397";"2001JJ00";"  228880";"  113440";"  115440"
"8529";"A043397";"2002JJ00";"  236549";"  117484";"  119065"
"8530";"A043397";"2003JJ00";"  217852";"  108915";"  108937"
"8531";"A043397";"2004JJ00";"  245642";"  123257";"  122385"
"8532";"A043397";"2005JJ00";"  240845";"  120195";"  120650"
"8533";"A043397";"2006JJ00";"  260208";"  129251";"  130957"
"8534";"A043397";"2007JJ00";"  268109";"  133524";"  134585"
"8535";"A043397";"2008JJ00";"  276593";"  136489";"  140104"
"8536";"A043397";"2009JJ00";"  281534";"  140058";"  141476"
"8537";"A043397";"2010JJ00";"  300169";"  150855";"  149314"
"8538";"A043397";"2011JJ00";"  344464";"  172325";"  172139"
"8539";"A043397";"2012JJ00";"  384052";"  193127";"  190925"
"8540";"A043397";"2013JJ00";"  371368";"  185847";"  185521"
"8541";"A043397";"2014JJ00";"  392876";"  198189";"  194687"
"8542";"A043397";"2015JJ00";"  467221";"  234735";"  232486"
"8543";"A043397";"2016JJ00";"  501016";"  251965";"  249051"
"8544";"A043397";"2017JJ00";"  458902";"  231353";"  227549"
"8545";"A043397";"2018JJ00";"  481471";"  242197";"  239274"
"8546";"A043397";"2019JJ00";"  477190";"  239657";"  237533"
"8547";"A043397";"2020JJ00";"  155842";"   77360";"   78482"
"8548";"A043397";"2021JJ00";"  172049";"   86527";"   85522"
"8549";"A043397";"2022JJ00";"  277288";"  141060";"  136228"
"8550";"A043398";"1998JJ00";"  116306";"   48270";"   68036"
"8551";"A043398";"1999JJ00";"  138797";"   69589";"   69208"
"8552";"A043398";"2000JJ00";"  136855";"   63821";"   73034"
"8553";"A043398";"2001JJ00";"  127471";"   63345";"   64126"
"8554";"A043398";"2002JJ00";"  131330";"   64661";"   66669"
"8555";"A043398";"2003JJ00";"  117496";"   57990";"   59506"
"8556";"A043398";"2004JJ00";"  136837";"   68226";"   68611"
"8557";"A043398";"2005JJ00";"  135661";"   67214";"   68447"
"8558";"A043398";"2006JJ00";"  139792";"   69899";"   69893"
"8559";"A043398";"2007JJ00";"  124287";"   62432";"   61855"
"8560";"A043398";"2008JJ00";"  131734";"   66060";"   65674"
"8561";"A043398";"2009JJ00";"  110557";"   55340";"   55217"
"8562";"A043398";"2010JJ00";"  154896";"   78390";"   76506"
"8563";"A043398";"2011JJ00";"  163615";"   81709";"   81906"
"8564";"A043398";"2012JJ00";"  162524";"   81433";"   81091"
"8565";"A043398";"2013JJ00";"  166923";"   83536";"   83387"
"8566";"A043398";"2014JJ00";"  168580";"   84985";"   83595"
"8567";"A043398";"2015JJ00";"  170744";"   85883";"   84861"
"8568";"A043398";"2016JJ00";"  177886";"   89069";"   88817"
"8569";"A043398";"2017JJ00";"  179085";"   90557";"   88528"
"8570";"A043398";"2018JJ00";"  193449";"   97246";"   96203"
"8571";"A043398";"2019JJ00";"  202206";"  101390";"  100816"
"8572";"A043398";"2020JJ00";"       .";"       .";"       ."
"8573";"A043398";"2021JJ00";"       .";"       .";"       ."
"8574";"A043398";"2022JJ00";"  106017";"   54357";"   51660"
"8575";"A043399";"1998JJ00";"";"       .";""
"8576";"A043399";"1999JJ00";"";"       .";""
"8577";"A043399";"2000JJ00";"";"       .";""
"8578";"A043399";"2001JJ00";"";"       .";""
"8579";"A043399";"2002JJ00";"";"       .";""
"8580";"A043399";"2003JJ00";"";"       .";""
"8581";"A043399";"2004JJ00";"       .";"       .";"       ."
"8582";"A043399";"2005JJ00";"";"       .";""
"8583";"A043399";"2006JJ00";"       .";"       .";"       ."
"8584";"A043399";"2007JJ00";"";"       .";""
"8585";"A043399";"2008JJ00";"";"       .";""
"8586";"A043399";"2009JJ00";"       .";"       .";"       ."
"8587";"A043399";"2010JJ00";"       .";"       .";"       ."
"8588";"A043399";"2011JJ00";"       .";"       .";"       ."
"8589";"A043399";"2012JJ00";"       .";"       .";"       ."
"8590";"A043399";"2013JJ00";"       .";"       .";"       ."
"8591";"A043399";"2014JJ00";"";"       .";""
"8592";"A043399";"2015JJ00";"";"       .";""
"8593";"A043399";"2016JJ00";"       .";"       .";"       ."
"8594";"A043399";"2017JJ00";"";"       .";""
"8595";"A043399";"2018JJ00";"";"       .";""
"8596";"A043399";"2019JJ00";"";"       .";""
